Date,open,high,low,close,volume,dividends,stock_splits
2015-12-18 00:00:00-05:00,24.555822895660434,24.693357365445674,23.856867810785346,23.906471252441406,385813200,0.0,0.0
2015-12-21 00:00:00-05:00,24.18830510498164,24.208598201981307,23.802753463901215,24.1995792388916,190362400,0.0,0.0
2015-12-22 00:00:00-05:00,24.21536177334121,24.28751175720932,24.001165272345258,24.177032470703125,131157600,0.0,0.0
2015-12-23 00:00:00-05:00,24.186049021736263,24.54229030947934,24.17026626697252,24.488178253173828,130629600,0.0,0.0
2015-12-24 00:00:00-05:00,24.576115587976815,24.576115587976815,24.33937250203435,24.357410430908203,54281600,0.0,0.0
2015-12-28 00:00:00-05:00,24.258201230202115,24.2807494992411,23.94029093501106,24.084590911865234,106816800,0.0,0.0
2015-12-29 00:00:00-05:00,24.11615785240755,24.673066414898024,24.093611302224808,24.517492294311523,123724800,0.0,0.0
2015-12-30 00:00:00-05:00,24.4814160775029,24.5084712473463,24.16575924119607,24.197324752807617,100855200,0.0,0.0
2015-12-31 00:00:00-05:00,24.127431201193346,24.131939823006338,23.633653683385177,23.732860565185547,163649200,0.0,0.0
2016-01-04 00:00:00-05:00,23.13536656617872,23.75766128175527,22.997830384109424,23.753150939941406,270597600,0.0,0.0
2016-01-05 00:00:00-05:00,23.843338950209862,23.865885498795894,23.090273562249713,23.157913208007812,223164000,0.0,0.0
2016-01-06 00:00:00-05:00,22.673159746380428,23.08125976393585,22.517587322188593,22.70472526550293,273829600,0.0,0.0
2016-01-07 00:00:00-05:00,22.249275538132114,22.576204819963493,21.74197041241282,21.746479034423828,324377600,0.0,0.0
2016-01-08 00:00:00-05:00,22.219965795163166,22.346227857182512,21.8163761667038,21.861469268798828,283192000,0.0,0.0
2016-01-11 00:00:00-05:00,22.314657152634666,22.334948527801405,21.94714174727492,22.215450286865234,198957600,0.0,0.0
2016-01-12 00:00:00-05:00,22.67089986748918,22.702465377662218,22.285346512877528,22.537872314453125,196616800,0.0,0.0
2016-01-13 00:00:00-05:00,22.61904189419429,22.815200473070544,21.938126515429893,21.958417892456055,249758400,0.0,0.0
2016-01-14 00:00:00-05:00,22.08693068246827,22.6551132080456,21.586389507142382,22.438661575317383,252680400,0.0,0.0
2016-01-15 00:00:00-05:00,21.690116924624103,22.030575593337915,21.500723791951696,21.899803161621094,319335600,0.0,0.0
2016-01-19 00:00:00-05:00,22.18840350020283,22.2425155746093,21.532287932281037,21.793832778930664,212350800,0.0,0.0
2016-01-20 00:00:00-05:00,21.442094252649422,22.138794119848882,21.06330639285927,21.823137283325195,289337600,0.0,0.0
2016-01-21 00:00:00-05:00,21.884014993459072,22.06889945737359,21.406021936612106,21.71265983581543,208646000,0.0,0.0
2016-01-22 00:00:00-05:00,22.237999297531434,22.876076763652687,22.179378615980323,22.86705780029297,263202000,0.0,0.0
2016-01-25 00:00:00-05:00,22.889609379837076,22.891864551220547,22.36877660271937,22.420635223388672,207178000,0.0,0.0
2016-01-26 00:00:00-05:00,22.531106282396056,22.745301040160786,22.111734008712773,22.544633865356445,300308000,0.0,0.0
2016-01-27 00:00:00-05:00,21.654037979031745,21.787063832700888,21.045270787128768,21.063308715820312,533478800,0.0,0.0
2016-01-28 00:00:00-05:00,21.14672727834407,21.31131860379387,20.83107049011468,21.214366912841797,222715200,0.0,0.0
2016-01-29 00:00:00-05:00,21.37220070584501,21.947145462036133,21.27299382328388,21.947145462036133,257666000,0.0,0.0
2016-02-01 00:00:00-05:00,21.75098902632416,21.80510109054244,21.509737328119584,21.74197006225586,163774000,0.0,0.0
2016-02-02 00:00:00-05:00,21.51424869826253,21.654040078890674,21.257214210153034,21.302309036254883,149428800,0.0,0.0
2016-02-03 00:00:00-05:00,21.41954577664506,21.83440773231145,21.21211479881186,21.723928451538086,183857200,0.0,0.0
2016-02-04 00:00:00-05:00,21.73073329436067,22.06397139436163,21.578849803599578,21.89848518371582,185886800,0.13,0.0
2016-02-05 00:00:00-05:00,21.88035259635207,21.971029914314222,21.238814333488854,21.313621520996094,185672400,0.0,0.0
2016-02-08 00:00:00-05:00,21.11186118527786,21.69446054534972,21.09145970080707,21.538043975830078,216085600,0.0,0.0
2016-02-09 00:00:00-05:00,21.374824329473952,21.748867095584664,21.29321493579432,21.53350830078125,177324800,0.0,0.0
2016-02-10 00:00:00-05:00,21.74433548482184,21.84181329000121,21.33175536907968,21.37029266357422,169374400,0.0,0.0
2016-02-11 00:00:00-05:00,21.261480638674737,21.47230464218728,20.989448717950868,21.241077423095703,200298800,0.0,0.0
2016-02-12 00:00:00-05:00,21.352155614340887,21.42242969799724,21.084658539407094,21.30681610107422,161405600,0.0,0.0
2016-02-16 00:00:00-05:00,21.540310419861186,21.95515791409869,21.447367438093213,21.90755271911621,196231600,0.0,0.0
2016-02-17 00:00:00-05:00,21.91435225778724,22.263458735281954,21.796472979574066,22.243057250976562,179452800,0.0,0.0
2016-02-18 00:00:00-05:00,22.406272299451153,22.41760760939652,21.782868302016265,21.821407318115234,156084000,0.0,0.0
2016-02-19 00:00:00-05:00,21.76246797088215,21.93475465991879,21.71713018775304,21.771535873413086,141496800,0.0,0.0
2016-02-22 00:00:00-05:00,21.83274144338526,21.966490840071426,21.744331558086568,21.961956024169922,137123200,0.0,0.0
2016-02-23 00:00:00-05:00,21.853145543375017,21.87581443522661,21.43376499078097,21.46550178527832,127770400,0.0,0.0
2016-02-24 00:00:00-05:00,21.30455044212464,21.848610765619725,21.154932642495577,21.785137176513672,145022800,0.0,0.0
2016-02-25 00:00:00-05:00,21.773802048590266,21.93475341796875,21.59244746729102,21.93475341796875,110330800,0.0,0.0
2016-02-26 00:00:00-05:00,22.03449880544172,22.220386489221053,21.893950635709555,21.968759536743164,115964400,0.0,0.0
2016-02-29 00:00:00-05:00,21.957433026677684,22.268002336659958,21.90982781499158,21.918895721435547,140865200,0.0,0.0
2016-03-01 00:00:00-05:00,22.136511405643443,22.843790529227164,22.08437139689242,22.789384841918945,201628400,0.0,0.0
2016-03-02 00:00:00-05:00,22.784856310481853,22.87099881006882,22.58763327646253,22.839262008666992,132678400,0.0,0.0
2016-03-03 00:00:00-05:00,22.800718872162474,23.05688062631293,22.771247757318044,23.009275436401367,147822800,0.0,0.0
2016-03-04 00:00:00-05:00,23.20650807219497,23.519343048670738,22.979815609075253,23.351591110229492,184220400,0.0,0.0
2016-03-07 00:00:00-05:00,23.21103610875032,23.31078132426256,22.886865887861397,23.093156814575195,143315600,0.0,0.0
2016-03-08 00:00:00-05:00,22.846055943977557,23.06821521951815,22.75991346912839,22.902729034423828,126247600,0.0,0.0
2016-03-09 00:00:00-05:00,22.966206136705175,23.027414052296553,22.73044583679451,22.92313575744629,108806800,0.0,0.0
2016-03-10 00:00:00-05:00,22.98887473129285,23.177028089350504,22.703241852632512,22.934467315673828,134054400,0.0,0.0
2016-03-11 00:00:00-05:00,23.17703523563797,23.18610314103709,23.009283309569504,23.181570053100586,109632800,0.0,0.0
2016-03-14 00:00:00-04:00,23.10221875093738,23.328911106160273,23.072747637862136,23.24049949645996,100304400,0.0,0.0
