Date,open,high,low,close,volume,dividends,stock_splits
2015-12-18 00:00:00-05:00,27.447611200664138,27.463417846093687,26.760038705930135,26.767940521240234,41336600,0.0,0.0
2015-12-21 00:00:00-05:00,26.95761446287773,27.10777305671084,26.72842265007268,27.06035614013672,18006800,0.0,0.0
2015-12-22 00:00:00-05:00,27.155197342389247,27.487127870868807,27.084068941313692,27.447612762451172,18422000,0.0,0.0
2015-12-23 00:00:00-05:00,27.621484187774644,27.700514408416765,27.48712919491144,27.660999298095703,12526500,0.0,0.0
2015-12-24 00:00:00-05:00,27.71631959337646,27.866478210598977,27.62938454637045,27.645191192626953,5893800,0.0,0.0
2015-12-28 00:00:00-05:00,27.621487114463424,27.661002228971384,27.32116681754494,27.605680465698242,9449400,0.0,0.0
2015-12-29 00:00:00-05:00,27.668900291425693,28.12728399898577,27.668900291425693,28.00873565673828,14188600,0.0,0.0
2015-12-30 00:00:00-05:00,27.961313444454028,28.01663518975946,27.62147814340124,27.653091430664062,11566800,0.0,0.0
2015-12-31 00:00:00-05:00,27.51874333929996,27.629386857541192,27.21842306492393,27.226327896118164,14736700,0.0,0.0
2016-01-04 00:00:00-05:00,26.7758521820685,26.87859088135592,26.443918572988043,26.8627872467041,27882200,0.0,0.0
2016-01-05 00:00:00-05:00,26.839068704608803,26.870681995216238,26.499233367602205,26.736330032348633,16709500,0.0,0.0
2016-01-06 00:00:00-05:00,26.277946706444993,26.491331898620317,25.922304719486117,26.14359474182129,25491300,0.0,0.0
2016-01-07 00:00:00-05:00,25.511343839443164,26.088272898578424,25.163606643676758,25.163606643676758,37680500,0.0,0.0
2016-01-08 00:00:00-05:00,25.361181763315287,25.463923449267874,24.839574533200363,24.902799606323242,29953800,0.0,0.0
2016-01-11 00:00:00-05:00,25.139896654281387,25.463926893696975,25.03715646183609,25.33747673034668,27732400,0.0,0.0
2016-01-12 00:00:00-05:00,25.89069052975902,25.993432214605118,25.503438280031,25.82746696472168,28587700,0.0,0.0
2016-01-13 00:00:00-05:00,25.890693284312334,26.02504827337598,25.15570230425426,25.21892738342285,34445700,0.0,0.0
2016-01-14 00:00:00-05:00,25.26635113127427,25.977633798405886,25.131997621351232,25.874895095825195,48728200,0.0,0.0
2016-01-15 00:00:00-05:00,23.49604253203217,24.104584872559183,23.274755504498582,23.519752502441406,76373900,0.0,0.0
2016-01-19 00:00:00-05:00,23.693619791141025,23.756844868010727,23.298462683854197,23.551362991333008,28878100,0.0,0.0
2016-01-20 00:00:00-05:00,23.19571984117497,23.606683547437274,23.085074838778464,23.385395050048828,39598200,0.0,0.0
2016-01-21 00:00:00-05:00,23.432816281417143,23.733136528649844,23.10878757236405,23.440719604492188,30157400,0.0,0.0
2016-01-22 00:00:00-05:00,23.804260513856423,23.899097358357725,23.322168447527332,23.65410041809082,25326500,0.0,0.0
2016-01-25 00:00:00-05:00,23.701519205924658,23.883291083526277,23.3695872302413,23.39329719543457,26441000,0.0,0.0
2016-01-26 00:00:00-05:00,23.401210310910212,23.748947568184327,23.401210310910212,23.66201400756836,24754900,0.0,0.0
2016-01-27 00:00:00-05:00,23.6145868877888,23.883293827904463,23.42491166666092,23.55926513671875,26384100,0.0,0.0
2016-01-28 00:00:00-05:00,23.725235154999126,23.851685319780337,23.511849936654006,23.685718536376953,22028100,0.0,0.0
2016-01-29 00:00:00-05:00,23.8753930701473,24.52345202954297,23.788459526585854,24.515548706054688,38311400,0.0,0.0
